Date,Close,High,Low,Open,Volume,return_1d,y,sma_5,sma_5_ratio,sma_10,sma_10_ratio,sma_20,sma_20_ratio
2010-02-01,82.29358673095703,82.30113405980173,81.11645673588946,81.60692948614266,187865000,0.0121036844132673,1,82.12156524658204,1.0020947175551085,83.2888916015625,0.9880499685916484,84.69314842224121,0.9716675819002375
2010-02-02,83.28964233398438,83.44810173850887,82.1577845100152,82.44452550985375,216327900,-0.004982714936603,0,82.28304138183594,1.0122333950622617,82.93574905395508,1.004267077636196,84.58184776306152,0.9847224261085311
2010-02-03,82.8746337890625,83.36510667917872,82.63317100950285,82.91235893019343,172730700,-0.0308658818781309,0,82.28304138183594,1.0071897246053565,82.62939529418945,1.002967932828262,84.43847846984863,0.981479478205608
2010-02-04,80.31663513183594,82.2709735956824,80.3015404699093,82.23324845471932,356715700,0.0020672041790164,1,81.96159210205079,0.979930148646128,82.23249206542968,0.9767019473024195,84.1641918182373,0.954285111004088
2010-02-05,80.482666015625,80.64866704812972,78.91315460616559,80.40720419720738,493585800,-0.0072194356558483,0,81.85143280029297,0.9832774242570979,82.04007873535156,0.981016440455274,83.88009719848633,0.959496575512759
2010-02-08,79.90162658691406,80.98821208149037,79.84125944678708,80.54301161921306,224166900,0.012560458617536,1,81.37304077148437,0.9819176698987764,81.7473030090332,0.9774221735252209,83.5526138305664,0.956303135518225
2010-02-09,80.90522766113281,81.60697999799662,80.18838065723652,80.83731317334409,337820500,-0.0019590906047578,0,80.89615783691406,1.0001121168725595,81.589599609375,0.9916120197731237,83.26927452087402,0.9716096138300258
2010-02-10,80.7467269897461,81.19192157221096,80.06761124308922,80.77691055147814,240511500,0.0104662528516903,1,80.47057647705078,1.0034316954691391,81.37680892944336,0.9922572296949667,83.01837921142578,0.9726367553395087
2010-02-11,81.59184265136719,81.68239333541008,80.17324980958264,80.6410863750824,223591600,-0.0008319302633544,0,80.72561798095703,1.0107304805100965,81.3436050415039,1.0030517163547967,82.77352027893066,0.985723965543794
2010-02-12,81.52396392822266,81.56923640842564,80.36946962762426,80.7316609831037,304622100,0.0157346739401931,1,80.93387756347656,1.0072909686587461,81.39265518188476,1.0016132751296105,82.51357154846191,0.9880067290547708
2010-02-16,82.80671691894531,82.88972028672012,81.35794028366493,82.14269573367345,159317500,0.004738593736554,1,81.51489562988282,1.0158476715093643,81.4439682006836,1.016732346770037,82.36642990112304,1.005345466816406
2010-02-17,83.19910430908203,83.31229125227382,82.80672367360742,83.20664588354829,168845100,0.005895513033246,1,81.97367095947266,1.0149491090891272,81.43491439819336,1.0216638026075928,82.18533172607422,1.0123352009624629
2010-02-18,83.68960571289062,83.86315409552375,83.03312582445422,83.06330940337499,193708600,0.0020734110017681,1,82.56224670410157,1.0136546551698071,81.51641159057617,1.0266595901354139,82.07290344238281,1.0196983681909435
2010-02-19,83.86312866210938,84.18759484094456,83.27456344397285,83.47075376899413,222684900,0.0001797653370945,1,83.01650390625,1.0101982704163919,81.87106094360351,1.0243317687049163,82.0517765045166,1.02207572138908
2010-02-22,83.87820434570312,84.19512312115315,83.62919426916697,84.17248688818187,132346900,-0.0121447134658967,0,83.48735198974609,1.0046815756715466,82.21061477661132,1.020284358335272,82.12534675598144,1.0213436857068006
2010-02-23,82.85952758789062,83.9083819302493,82.64070107486909,83.6518302813505,207497000,0.0091977727860173,1,83.49791412353515,0.9923544612779185,82.50640487670898,1.0042799430142342,82.1268539428711,1.0089212432942969
2010-02-24,83.62165069580078,83.75747385665619,82.89726242354735,83.10854161667214,176350700,-0.0013536844312239,0,83.58242340087891,1.0004693246896388,82.77804718017578,1.0101911502428755,82.18382339477539,1.0174952593056994
2010-02-25,83.50845336914062,83.56882049020878,82.20304747836374,82.429415546981,259634700,0.0006327645213335,1,83.5461929321289,0.9995482790817418,83.05421981811523,1.0054691206782767,82.2155143737793,1.015726216702643
2010-02-26,83.56129455566406,83.84803557569143,83.08591630862021,83.58393079262896,173589300,0.0103847087243458,1,83.48582611083984,1.0009039671563413,83.25116500854492,1.0037252277140785,82.29738502502441,1.0153578334263638
2010-03-01,84.4290542602539,84.5120576345563,83.88576154006628,83.90839777725293,147709700,0.0027705774792534,1,83.59599609375,1.009965287877779,83.54167404174805,1.0106220066653488,82.4671646118164,1.0237899490988005
2010-03-02,84.66297149658203,85.07044104527114,84.51205940755369,84.791253104876,160992400,0.0008909659370213,1,83.95668487548828,1.008412512024995,83.72729949951172,1.0111752320051333,82.58563385009765,1.025153741027828
2010-03-03,84.7384033203125,85.24396497232591,84.52711841072056,84.88176802709346,150785000,0.0030275959877668,1,84.18003540039062,1.0066330207307004,83.88122940063477,1.0102189002927424,82.65807189941407,1.0251679161283844
2010-03-04,84.99495697021484,85.11569120716223,84.53466776647218,84.85158650307115,135770400,0.0142935762341569,1,84.47733612060547,1.0061273339499055,84.01176452636719,1.0117030328953402,82.76408805847169,1.026954551956968
2010-03-05,86.2098388671875,86.27774757430511,85.34208003792675,85.54581767313296,176118800,0.0001750489570693,1,85.00704498291016,1.014149343557574,84.246435546875,1.023305476458052,83.05874824523926,1.0379380942829084
2010-03-08,86.22492980957031,86.41357278747925,86.07401773001389,86.21738823544126,114631200,0.0016628510077356,1,85.36622009277343,1.0100591277892317,84.48110809326172,1.0206415582805035,83.34586143493652,1.0345436273027344
2010-03-09,86.3683090209961,86.76823125336726,85.92311431157987,85.96838678862494,154556700,0.0044558232447478,1,85.70728759765625,1.0077125462941137,84.83198623657226,1.0181101828753538,83.66919555664063,1.0322593452273396
2010-03-10,86.7531509399414,86.98706643708114,86.33059242719143,86.40604848204994,186088800,0.0041748641203618,1,86.11023712158203,1.0074661717334679,85.14513626098633,1.0188855729119535,83.96159172058105,1.0332480502352848
2010-03-11,87.1153335571289,87.13797555254772,86.28530552318836,86.54940456713389,160791100,8.635199683748596e-05,1,86.53431243896485,1.0067143437301114,85.50582427978516,1.0188233876569301,84.2800220489502,1.0336415610633318
2010-03-12,87.12285614013672,87.50768935595427,86.88139340327439,87.49259469662964,162074800,0.0002599968982519,1,86.71691589355468,1.0046812117612707,85.86198043823242,1.0146849128737643,84.55657272338867,1.030349898702058
2010-03-15,87.1455078125,87.20587494664277,86.4739392767103,86.971959497998,146816800,0.0079661463294373,1,86.90103149414062,1.0028132729169716,86.13362579345703,1.0117478163692935,84.83764991760253,1.0272032275427119
2010-03-16,87.8397216796875,87.92271929612973,87.14551112451531,87.38697391333655,168673000,0.0059269570014854,1,87.1953140258789,1.0073903931766028,86.45130081176758,1.0160601501062774,85.08930015563965,1.0323239410715208
2010-03-17,88.36034393310547,88.64708486033949,87.84723495255133,88.10379232129097,177468100,-0.0005119341795458,0,87.51675262451172,1.0096391980197568,86.81349487304688,1.0178180715143499,85.34736213684081,1.035302576679919
2010-03-18,88.31510925292969,88.48865759235579,87.96045948506644,88.36792906365862,196509100,-0.0050621831816095,0,87.75670776367187,1.0063630633314276,87.14551010131837,1.013421221015879,85.57863731384278,1.0319761102183882
2010-03-19,87.8680419921875,88.86817812561529,87.527082944949,87.8680419921875,226641100,0.0053464258177449,1,87.90574493408204,0.9995710980900872,87.31133041381835,1.0063761664806912,85.77888298034668,1.0243551669041842
2010-03-22,88.33782196044922,88.49693969166806,87.31495611775573,87.36799343461735,184477800,0.0070332246127882,1,88.14420776367187,1.0021965617672401,87.52261962890626,1.009314190263036,86.00186386108399,1.0271617148104886
2010-03-23,88.95912170410156,89.03488847143055,88.17870723677493,88.46662904551242,182941600,-0.0048548676892465,0,88.36808776855469,1.0066883187185725,87.7817008972168,1.0134130552820275,86.30684356689453,1.030730797554325
2010-03-24,88.52723693847656,88.97427068243051,87.57256528712466,88.62573893629089,196072600,-0.0016262415927963,0,88.4014663696289,1.0014227203915576,87.95910949707032,1.0064589949199654,86.55212287902832,1.0228199377871854
2010-03-25,88.38327026367188,89.53493997946016,88.2771956496111,89.12579256209733,223396300,-0.0006000221674137,0,88.41509857177735,0.9996400127509937,88.08590316772461,1.0033758761079064,86.79586372375488,1.0182889653010336
2010-03-26,88.33023834228516,88.96668606545512,87.98170662045875,88.54996599356048,205808500,0.0063478498734756,1,88.50753784179688,0.9979967864451429,88.20664138793946,1.001401220502231,87.03431091308593,1.0148898453449395
2010-03-29,88.89094543457031,89.05005741213361,88.41360950188043,88.77729237041511,134513500,0.0006819948719065,1,88.6181625366211,1.0030781827352433,88.38118515014648,1.0057677466483146,87.25740547180176,1.0187209320966626
2010-03-30,88.95156860351562,89.27737099830473,88.58030729152097,88.99702752072116,145772500,-0.0034073930488393,0,88.61665191650391,1.0037793877309569,88.4923698425293,1.0051891339536219,87.47183532714844,1.016916682619416
2010-03-31,88.64847564697266,89.04246632859129,88.35298119060015,88.6105893707673,161078700,0.0068375697641163,1,88.64089965820312,1.000085468319915,88.52118301391602,1.0014379906449808,87.66733894348144,1.0111915876005286
2010-04-01,89.2546157836914,89.59556912561571,88.72423685325676,89.2546157836914,161215200,0.0081495670360869,1,88.81516876220704,1.004947882525123,88.6151336669922,1.0072163984890248,87.88032188415528,1.0156382438078428
2010-04-05,89.98200225830078,90.04261221371472,89.3455485910591,89.59558416678387,105847600,0.0023577000778607,1,89.14552154541016,1.0093833172815587,88.82652969360352,1.013008192132271,88.06893005371094,1.0217224417671829
2010-04-06,90.19415283203124,90.35326480593784,89.62589330494988,89.72438954194878,110384200,-0.0057126891654218,0,89.40616302490234,1.0088135960706581,89.01216278076171,1.0132789723824684,88.26739120483398,1.0218286912176433
2010-04-07,89.67890167236328,90.43658079715132,89.26217584147666,90.01228233707256,184576300,0.0034642367325985,1,89.55162963867187,1.0014212140438419,89.08414077758789,1.006676394805898,88.43292083740235,1.0140895587656984
2010-04-08,89.98957061767578,90.14110995060334,89.1030871974289,89.36827380425902,158704000,0.0065672961335767,1,89.8198486328125,1.001889582174171,89.23037414550781,1.008508273997932,88.59474182128906,1.015743923033269
2010-04-09,90.58055877685548,90.61843927186466,90.01229932601105,90.1789839091928,133006500,0.0015895456545862,1,90.08503723144531,1.0055005976645943,89.45010299682617,1.0126378365385384,88.76800308227538,1.0204190207241692
2010-04-12,90.72454071044922,90.95942528369008,90.5881581707285,90.69423283710732,110279000,0.0007515485710023,1,90.233544921875,1.005441388665372,89.68953323364258,1.0115398914398455,88.94808731079101,1.0199717998820048
2010-04-13,90.792724609375,90.9518365909606,90.16384931503536,90.6336126277894,125043600,0.0113489615125026,1,90.35325927734375,1.0048638569936064,89.87971115112305,1.0101581708102825,89.13044815063476,1.018649928203333
2010-04-14,91.82312774658205,91.82312774658205,90.98210352189506,91.12605861342972,161609000,0.0008256448600427,1,90.7821044921875,1.0114672738665595,90.16686706542968,1.0183688391873535,89.32961845397949,1.027913578225873
2010-04-15,91.89894104003906,92.11109036080464,91.64132702151268,91.6716348931414,144615300,-0.0159124935722231,0,91.16397857666016,1.0080619831961466,90.49191360473633,1.0155486537885425,89.50654830932618,1.0267286894188457
2010-04-16,90.43659973144533,91.89892097967102,89.97441490610846,91.5731186565751,366786700,0.0037700445750887,1,91.13518676757812,0.9923346068526265,90.61011199951172,0.9980850672818137,89.61262283325195,1.0091948753662372
2010-04-19,90.77754974365234,90.86847333533257,89.76226231607612,90.17140980768612,217947800,0.0089308684070414,1,91.14578857421876,0.9959598919892326,90.68966674804688,1.0009690519191081,89.75809822082519,1.0113577665195075
2010-04-20,91.58827209472656,91.66404464955812,90.82302016051,91.34581494891486,157708000,-0.0018201268207722,0,91.30489807128906,1.003103601552857,90.8290786743164,1.0083584842155273,89.92062072753906,1.0185458168959989
2010-04-21,91.42156982421876,91.85344671232232,90.91392039593688,91.64129169270954,192910100,0.0029839416604187,1,91.22458648681642,1.002159322886389,91.00334548950195,1.0045957028553973,90.04374313354492,1.015301748269509
2010-04-22,91.69436645507812,91.80801953113404,90.25478009382176,90.77757499466205,115360300,0.0065277349274004,1,91.18367156982423,1.0056007273721461,91.17382507324218,1.0057093292007633,90.202099609375,1.0165435932441205
2010-04-23,92.2929229736328,92.33080925470028,91.39886107840894,91.63374561588434,177335500,-0.0037764678865482,0,91.55493621826172,1.0080605894761563,91.34506149291992,1.0103767129303027,90.39758224487305,1.0209667192605392
2010-04-26,91.9443817138672,92.52779801084849,91.85346389765608,92.32322136310488,143457300,-0.023650659752688,0,91.78830261230469,1.0017004247504364,91.46704559326172,1.0052186677454098,90.57828941345215,1.015081895554236
2010-04-27,89.76983642578125,91.93679367430477,89.59556766190296,91.41399894393724,355853300,0.0075962629581809,1,91.42461547851562,0.9819000709593005,91.36475677490235,0.9825433744321069,90.62223396301269,0.990593946982378
2010-04-28,90.45175170898438,90.67905780861454,89.61072723324067,90.20172193615228,300674100,0.0123974205807639,1,91.23065185546875,0.9914622976966301,91.22761917114258,0.9914952569275903,90.69724311828614,0.9972932869747585
2010-04-29,91.5731201171875,91.76253994106376,90.97455278006242,90.99728223402607,193775000,-0.0169616398748545,0,91.20640258789062,1.004020743269021,91.19503707885742,1.0041458729602044,90.84347534179688,1.0080318897162988
2010-04-30,90.01988983154297,91.68678802005677,89.99716037389734,91.58828599607877,270000900,0.0129618503533366,1,90.75179595947266,0.9919350783068079,91.15336608886719,0.9875651738826718,90.88173904418946,0.9905168054472699
2010-05-03,91.18671417236328,91.43674976045024,90.3153817106462,90.45176423318136,182747900,-0.0235148437189514,0,90.60026245117187,1.0064729583041492,91.19428253173828,0.9999170084004733,90.94197463989258,1.0026911614074778
2010-05-04,89.04247283935547,90.18657025293044,88.58786639482122,90.17141920972094,360353400,-0.0059566574343616,0,90.45478973388671,0.9843864885575855,90.93970260620117,0.979137497567357,90.88439064025879,0.9797333976942856
2010-05-05,88.51207733154297,89.25460543581175,87.86805121555562,88.31507913561319,328973200,-0.0332130754289009,0,90.06685485839844,0.9827375172664808,90.6487533569336,0.9764290633211758,90.82604942321777,0.9745230348961619
2010-05-06,85.57231903076172,88.64849575147981,79.55634234107163,88.0878145764159,647356600,-0.0148756233765018,0,88.86669464111328,0.9629290183048234,90.03654861450195,0.9504175842762015,90.60518684387208,0.9444527627123287
2010-05-07,84.29937744140625,86.20114780132894,82.8976722765528,85.3449725079203,637558800,0.0440412088091106,1,87.72259216308593,0.960976817519077,89.2371940612793,0.9446663841034464,90.2911277770996,0.9336396555984426
2010-05-10,88.01202392578125,88.3832851374726,87.06492486897301,87.74683156536783,396159600,-0.0028411277755933,0,87.08765411376953,1.010614246317901,88.84395828247071,0.9906360052751769,90.1555019378662,0.9762246566653002
2010-05-11,87.76197052001953,88.92121860464071,87.06490714347555,87.18613279213713,317849800,0.0139863586776372,1,86.83155364990235,1.0107151931643255,88.64317169189454,0.9900590067451797,90.00396423339843,0.9750900559494806
2010-05-12,88.98944091796875,89.11825080592254,87.95899649814798,88.11053584261276,235607100,-0.0124308729131559,0,86.9270263671875,1.0237258150539905,88.49694061279297,1.0055651675839354,89.86227989196777,0.9902869260044553
2010-05-13,87.88322448730469,89.16370441382938,87.80745770989779,88.74697846713951,234452500,-0.018105257126685,0,87.38920745849609,1.0056530668165542,88.1279510498047,0.9972230539847489,89.66149406433105,0.9801668531671971
2010-05-14,86.29207611083984,87.3831359136281,85.5192459376202,87.22402398916032,345601400,0.0005266799139735,1,87.78774719238281,0.9829626442256768,87.75516967773437,0.9833275512739877,89.45426788330079,0.9646501855385342
2010-05-17,86.3375244140625,86.76940123622904,84.6857838733737,86.52694417432208,325739800,-0.013602343919002,0,87.45284729003906,0.9872465801796302,87.2702507019043,0.9893122079936749,89.23226661682129,0.967559467975981
2010-05-18,85.16313171386719,87.29978653756028,84.88278836676854,87.04217263848506,360556800,-0.005693705586794,0,86.93307952880859,0.9796401113990807,86.88231658935547,0.980212488076096,88.91100959777832,0.9578468639500773
2010-05-19,84.67823791503906,85.44348982545408,83.61748576736744,84.68581054577922,394742700,-0.0377597115978399,0,86.07083892822266,0.9838202923251982,86.49893264770508,0.9789512462531603,88.57384300231934,0.956018560838799
2010-05-20,81.4808120727539,83.26135682271655,81.42777476635104,82.87493885856254,530418300,0.0145993582495937,1,84.7903564453125,0.9609679153230927,86.0897819519043,0.9464632181119325,88.06316528320312,0.9252541832980797
2010-05-21,82.67037963867188,82.8749504833113,79.82908258147428,80.24580846211673,500909400,-0.0128311116180739,0,84.0660171508789,0.983398315282355,85.92688217163087,0.9621014698699945,87.58203811645508,0.943919340273261
2010-05-24,81.60962677001953,82.88252807021719,81.53386000537408,82.22334507847128,269823000,0.0010211525252981,1,83.12043762207031,0.981823834242547,85.2866424560547,0.956886382437557,87.0653003692627,0.9373381407276552
2010-05-25,81.69296264648438,81.73084891481143,79.08654461879905,79.63965292095617,396505200,-0.0060283946259033,0,82.42640380859375,0.9911018662925957,84.67974166870117,0.9647285293582709,86.66145668029785,0.9426677761470973
2010-05-26,81.20048522949219,82.94314984667014,80.95802809655416,82.1930489948672,349719300,0.0334982913828758,1,81.73085327148438,0.9935107976882307,83.90084609985351,0.9678148553216314,86.19889335632324,0.9420130823934251
2010-05-27,83.92056274414062,83.9508706104876,82.42035515345476,82.73100644803543,300870500,-0.0125496880078577,0,82.21880340576172,1.020697933658563,83.50457992553712,1.0049815569274698,85.8162654876709,0.9779097501766418
2010-05-28,82.86738586425781,83.89025174760577,82.47338939708273,83.82963601717357,297933500,-0.0168236816806078,0,82.25820465087891,1.0074057197815633,83.1621109008789,0.9964560178496146,85.45864028930664,0.9696782628851038
2010-06-01,81.47325134277344,83.30683379702613,81.35202566496069,82.09454811572823,277909400,0.026039385095528,1,82.23092956542969,0.9907859703561617,82.67568359375,0.9854560349705115,84.97296714782715,0.9588137742799393
2010-06-02,83.59476470947266,83.60233734097335,81.45810915742624,81.88998615898983,240243700,0.0034439381896376,1,82.61128997802734,1.0119048465616127,82.51884689331055,1.0130384494775257,84.70058174133301,0.9869443986201015
2010-06-03,83.88265991210938,84.14784646451875,83.02648453414957,83.83720101187728,226618300,-0.0351365771117417,0,83.14772491455078,1.0088389068770538,82.43928909301758,1.01750828803804,84.46911087036133,0.993057214025231
2010-06-04,80.93531036376953,82.83708720789903,80.66254532713602,82.29155713463201,398475600,-0.0124509431388643,0,82.55067443847656,0.9804318488529015,82.38473892211914,0.982406589165503,84.23726043701171,0.9608017870463486
2010-06-07,79.9275894165039,81.53387164725619,79.86697946451348,81.22322035302959,264609100,0.0107118288008831,1,81.96271514892578,0.9751701035193373,82.11045989990234,0.9734154395669019,84.0186710357666,0.9513074704844935
2010-06-08,80.78376007080078,80.94287201244506,79.29113109075165,79.98819458194573,357774300,-0.0053459941262629,0,81.82481689453125,0.9872770039305758,82.02787322998047,0.9848330438155871,83.65725784301758,0.9656515424207557
2010-06-09,80.35189056396484,82.04151213398853,80.01093141700564,81.2535249831528,268023300,0.0292311450858313,1,81.17624206542969,0.9898449166838691,81.89376602172851,0.9811722487233696,83.28675384521485,0.9647619441777701
2010-06-10,82.70066833496094,82.79916452908904,80.3442860591693,81.72326168012431,317890600,0.0048559273827735,1,80.93984375,1.0217547317041977,82.0437843322754,1.008006505404787,82.97231521606446,0.9967260539808231
2010-06-11,83.10225677490234,83.15529408888176,81.92027904585633,81.97331635983574,214128200,-0.0015495237541771,0,81.37323303222657,1.021248064974769,81.96195373535156,1.0139125897758945,82.73326683044434,1.0044599948556876
2010-06-14,82.9734878540039,84.19335237306183,82.89014264234385,83.73874002559378,207196100,0.0227372513689254,1,81.98241271972657,1.012088874935476,81.97256393432617,1.0122104747202936,82.56733741760254,1.0049190206333911
2010-06-15,84.86007690429688,84.93584367397749,83.41290674667107,83.55686765550801,238268700,-0.0003572847795245,0,82.79767608642578,1.0249089215465217,82.31124649047851,1.0309657613326655,82.49346504211425,1.0286884768505533
2010-06-16,84.82975769042969,85.1782894088356,84.25391991276057,84.42061025213583,216374000,0.0016078165227453,1,83.69324951171875,1.0135794485856569,82.43474578857422,1.0290534273981764,82.47679634094239,1.028528767530696
2010-06-17,84.96614837646484,85.11010927994515,84.14028079059818,85.07222300619756,263185800,0.0010838954471452,1,84.14634552001954,1.0097425842011198,82.54309463500977,1.0293550145190142,82.49119186401367,1.0300026761224534
2010-06-18,85.05824279785156,85.36275167588441,84.78418016111435,85.13437001735977,174006600,-0.0028638177862746,0,84.53754272460938,1.0061593944709089,82.95538787841797,1.0253492265326467,82.67006340026856,1.0288880799089268
2010-06-21,84.81465148925781,86.17734471016378,84.34265332800453,86.11644640559551,213140700,-0.0165155054149448,0,84.90577545166016,0.9989267636751727,83.44409408569337,1.0164248580871038,82.77727699279785,1.024612726710462
2010-06-22,83.41389465332031,85.18768791624774,83.29209222332126,84.81466035119651,239355400,-0.0031028353388102,0,84.61653900146484,0.9857871243336517,83.70710754394531,0.9964971565828975,82.86749038696288,1.0065937108002898
2010-06-23,83.15507507324219,83.76409894361129,82.58411192769384,83.46719857257715,254639900,-0.016570694160048,0,84.28160247802734,0.9866337685608334,83.98742599487305,0.9900895769602265,82.94059600830079,1.0025859359018825
2010-06-24,81.77713775634766,82.85055114006346,81.56397913470853,82.74397182924389,268523600,0.0041895033284375,1,83.6438003540039,0.9776831924212434,83.89507293701172,0.974754951554137,82.96942863464355,0.9856297566716271
2010-06-25,82.11974334716797,82.5384462467377,81.28232593175139,82.02077266636134,238726500,-0.0031520126307195,0,83.05610046386718,0.9887262090145135,83.79682159423828,0.9799863740036456,82.87938766479492,0.9908343396466763
2010-06-28,81.86090087890625,82.46231618044422,81.56400046282448,82.24154303369193,169218600,-0.0308752215351969,0,82.46535034179688,0.9926702613838982,83.68556289672851,0.9781962150380231,82.82906341552734,0.9883113185553708
2010-06-29,79.33342742919922,81.8456676645201,78.83098286701762,80.7113500011525,373649500,-0.00950021979362,0,81.64925689697266,0.9716368579974265,83.13289794921874,0.9542964263998062,82.72207221984863,0.9590357845286627
2010-06-30,78.57974243164062,79.84347096434398,78.32090282827852,79.11263895600894,284101700,-0.0044563849250903,0,80.73419036865235,0.9733143055355609,82.50789642333984,0.9523905691214783,82.47132110595703,0.9528129460989644
2010-07-01,78.22956085205078,78.78529502879347,76.98866397079077,78.52646120579269,382924800,-0.0054498349620941,0,80.02467498779296,0.9775679921722142,81.83423767089843,0.955951482882457,82.1886661529541,0.9518290600612087
2010-07-02,77.80322265625,78.73199006769457,77.36168234941464,78.4959938857536,233385200,0.0065561045179833,1,79.16137084960937,0.9828432961836957,81.10873565673828,0.959245906452326,82.03206176757813,0.9484489476406223
2010-07-06,78.31330871582031,79.45523502997737,77.5596331666176,78.89949500150706,256935300,0.0314961535096751,1,78.45185241699218,0.9982340289374497,80.45860137939454,0.9733366895919765,81.95134773254395,0.9556073314547953
2010-07-07,80.77987670898438,80.87884157603938,78.42750522588388,78.51124696267588,253769400,0.0098953719217451,1,78.74114227294922,1.0258916035148191,80.19519958496093,1.0072906748415038,81.95115356445312,0.9857076221075087
2010-07-08,81.5792236328125,81.6705740262928,80.62761831313973,81.45741536398818,210842100,0.0074652437464182,1,79.34103851318359,1.028209677634318,80.03761444091796,1.0192610587242392,82.01252021789551,0.9947167019873087
2010-07-09,82.188232421875,82.19584688930921,81.40411071212154,81.55636521198434,144999900,0.0006486842144348,1,80.13277282714844,1.0256506735285489,80.0787239074707,1.026342933696618,81.98689842224121,1.0024556850363688
2010-07-12,82.24154663085938,82.40141564588528,81.57161850006436,81.91419413110006,131283600,0.0150879942825146,1,81.02043762207032,1.0150716170466156,80.09090423583984,1.026852517343126,81.94386291503906,1.0036327762108184
2010-07-13,83.48240661621094,83.80975316192298,82.92666673804617,83.09415014812694,213025900,-9.102369302860236e-05,0,82.05425720214843,1.0174049398868377,80.25305480957032,1.0402396122403494,81.96930885314941,1.0184593207412824
2010-07-14,83.47480773925781,83.80216015424068,82.87339256716666,83.21596810948348,184426800,0.000273187334856,1,82.59324340820312,1.0106735647454563,80.66719284057618,1.0348049163459843,81.90004539489746,1.01922785679504
2010-07-15,83.49761199951172,83.78689776846221,82.34807177213577,83.44432236291203,232337900,-0.0275344956720907,0,82.97692108154297,1.0062751294116716,81.15897979736329,1.028815446029355,81.83343811035157,1.0203361111006486
2010-07-16,81.19854736328125,83.13981791428229,81.03867262563759,83.04846175107669,282693400,0.0059068731175164,1,82.77898406982422,0.9809077542530618,81.45587844848633,0.9968408531083754,81.64505805969239,0.994531075033535
2010-07-19,81.67817687988281,81.9370107021195,80.86360307440692,81.4954703107665,186709000,0.011091451842295,1,82.6663101196289,0.9880467237703469,81.8433738708496,0.9979815471533777,81.47605476379394,1.0024807548263701
2010-07-20,82.5841064453125,82.64500476261043,80.55908783562677,80.59715436605791,258162400,-0.0129981493771885,0,82.48665008544921,1.0011814803942496,82.27045364379883,1.003812459851889,81.36452751159668,1.0149890741212995
