Date,Close,High,Low,Open,Volume,return_1d,y,ret_1d,ret_5d,ret_10d,mom_5d
2010-02-05,80.482666015625,80.64866704812972,78.91315460616559,80.40720419720738,493585800,-0.0072194356558483,0,0.002067204179016402,-0.006797148876899084,-0.023349205608549584,-0.006797148876899084
2010-02-08,79.90162658691406,80.98821208149037,79.84125944678708,80.54301161921306,224166900,0.012560458617536,1,-0.007219435655848372,-0.029066179262097536,-0.03534684344003047,-0.029066179262097536
2010-02-09,80.90522766113281,81.60697999799662,80.18838065723652,80.83731317334409,337820500,-0.0019590906047578,0,0.012560458617536074,-0.028627985497767683,-0.01911967452015817,-0.028627985497767683
2010-02-10,80.7467269897461,81.19192157221096,80.06761124308922,80.77691055147814,240511500,0.0104662528516903,1,-0.0019590906047578516,-0.025676213601528386,-0.025676213601528386,-0.025676213601528386
2010-02-11,81.59184265136719,81.68239333541008,80.17324980958264,80.6410863750824,223591600,-0.0008319302633544,0,0.010466252851690339,0.0158772527937463,-0.004053016937068055,0.0158772527937463
2010-02-12,81.52396392822266,81.56923640842564,80.36946962762426,80.7316609831037,304622100,0.0157346739401931,1,-0.0008319302633544856,0.012938163758087873,0.006053072255931546,0.012938163758087873
2010-02-16,82.80671691894531,82.88972028672012,81.35794028366493,82.14269573367345,159317500,0.004738593736554,1,0.015734673940193122,0.03635833782271258,0.006235360595788109,0.03635833782271258
2010-02-17,83.19910430908203,83.31229125227382,82.80672367360742,83.20664588354829,168845100,0.005895513033246,1,0.004738593736554053,0.02835263819486422,-0.0010870262179695223,0.02835263819486422
2010-02-18,83.68960571289062,83.86315409552375,83.03312582445422,83.06330940337499,193708600,0.0020734110017681,1,0.0058955130332460914,0.03644579579700169,0.009833792157711851,0.03644579579700169
2010-02-19,83.86312866210938,84.18759484094456,83.27456344397285,83.47075376899413,222684900,0.0001797653370945,1,0.002073411001768166,0.02783717019907428,0.0441564007811337,0.02783717019907428
2010-02-22,83.87820434570312,84.19512312115315,83.62919426916697,84.17248688818187,132346900,-0.0121447134658967,0,0.00017976533709451736,0.02887789435206134,0.04218968503626486,0.02887789435206134
2010-02-23,82.85952758789062,83.9083819302493,82.64070107486909,83.6518302813505,207497000,0.0091977727860173,1,-0.01214471346589674,0.0006377582750565214,0.03701928392858278,0.0006377582750565214
2010-02-24,83.62165069580078,83.75747385665619,82.89726242354735,83.10854161667214,176350700,-0.0013536844312239,0,0.0091977727860173,0.0050787372079030835,0.033575371001309806,0.0050787372079030835
2010-02-25,83.50845336914062,83.56882049020878,82.20304747836374,82.429415546981,259634700,0.0006327645213335,1,-0.001353684431223967,-0.0021645739898867866,0.03420233218549207,-0.0021645739898867866
2010-02-26,83.56129455566406,83.84803557569143,83.08591630862021,83.58393079262896,173589300,0.0103847087243458,1,0.0006327645213335398,-0.0035991276650484405,0.02413785300464566,-0.0035991276650484405
2010-03-01,84.4290542602539,84.5120576345563,83.88576154006628,83.90839777725293,147709700,0.0027705774792534,1,0.010384708724345826,0.006567259264164349,0.03563480223543869,0.006567259264164349
2010-03-02,84.66297149658203,85.07044104527114,84.51205940755369,84.791253104876,160992400,0.0008909659370213,1,0.0027705774792534665,0.02176507592055077,0.022416715052882674,0.02176507592055077
2010-03-03,84.7384033203125,85.24396497232591,84.52711841072056,84.88176802709346,150785000,0.0030275959877668,1,0.0008909659370213152,0.013354826354412097,0.018501389215826336,0.013354826354412097
2010-03-04,84.99495697021484,85.11569120716223,84.53466776647218,84.85158650307115,135770400,0.0142935762341569,1,0.003027595987766807,0.01780063623622974,0.015597531452142599,0.01780063623622974
2010-03-05,86.2098388671875,86.27774757430511,85.34208003792675,85.54581767313296,176118800,0.0001750489570693,1,0.014293576234156946,0.03169582670549853,0.027982621713687594,0.03169582670549853
2010-03-08,86.22492980957031,86.41357278747925,86.07401773001389,86.21738823544126,114631200,0.0016628510077356,1,0.00017504895706932366,0.02127082394859703,0.027977774228394203,0.02127082394859703
2010-03-09,86.3683090209961,86.76823125336726,85.92311431157987,85.96838678862494,154556700,0.0044558232447478,1,0.0016628510077356662,0.02014266088549599,0.04234614334946141,0.02014266088549599
2010-03-10,86.7531509399414,86.98706643708114,86.33059242719143,86.40604848204994,186088800,0.0041748641203618,1,0.004455823244747803,0.023776086646489336,0.037448438509452675,0.023776086646489336
2010-03-11,87.1153335571289,87.13797555254772,86.28530552318836,86.54940456713389,160791100,8.635199683748596e-05,1,0.004174864120361832,0.02494708700961068,0.04319179726685185,0.02494708700961068
2010-03-12,87.12285614013672,87.50768935595427,86.88139340327439,87.49259469662964,162074800,0.0002599968982519,1,8.635199683748596e-05,0.010590638898603899,0.04262214465933312,0.010590638898603899
2010-03-15,87.1455078125,87.20587494664277,86.4739392767103,86.971959497998,146816800,0.0079661463294373,1,0.0002599968982519574,0.010676471467855109,0.032174392761437076,0.010676471467855109
2010-03-16,87.8397216796875,87.92271929612973,87.14551112451531,87.38697391333655,168673000,0.0059269570014854,1,0.007966146329437374,0.01703648798234214,0.03752230906794618,0.01703648798234214
2010-03-17,88.36034393310547,88.64708486033949,87.84723495255133,88.10379232129097,177468100,-0.0005119341795458,0,0.005926957001485489,0.018526047477822605,0.04274261103436161,0.018526047477822605
2010-03-18,88.31510925292969,88.48865759235579,87.96045948506644,88.36792906365862,196509100,-0.0050621831816095,0,-0.0005119341795458698,0.013772267714661224,0.03906293268526917,0.013772267714661224
2010-03-19,87.8680419921875,88.86817812561529,87.527082944949,87.8680419921875,226641100,0.0053464258177449,1,-0.005062183181609559,0.008553276201736848,0.019234499759993584,0.008553276201736848
2010-03-22,88.33782196044922,88.49693969166806,87.31495611775573,87.36799343461735,184477800,0.0070332246127882,1,0.005346425817744915,0.01368187733227244,0.02450442297309241,0.01368187733227244
2010-03-23,88.95912170410156,89.03488847143055,88.17870723677493,88.46662904551242,182941600,-0.0048548676892465,0,0.007033224612788214,0.012743665428449624,0.029997260713714446,0.012743665428449624
2010-03-24,88.52723693847656,88.97427068243051,87.57256528712466,88.62573893629089,196072600,-0.0016262415927963,0,-0.004854867689246589,0.0018887772267777159,0.02044981628117859,0.0018887772267777159
2010-03-25,88.38327026367188,89.53493997946016,88.2771956496111,89.12579256209733,223396300,-0.0006000221674137,0,-0.0016262415927963403,0.0007717933128177368,0.014554690371603396,0.0007717933128177368
2010-03-26,88.33023834228516,88.96668606545512,87.98170662045875,88.54996599356048,205808500,0.0063478498734756,1,-0.0006000221674137274,0.005260118919444556,0.013858386371153442,0.005260118919444556
2010-03-29,88.89094543457031,89.05005741213361,88.41360950188043,88.77729237041511,134513500,0.0006819948719065,1,0.006347849873475697,0.006261457005004578,0.02002900282394071,0.006261457005004578
2010-03-30,88.95156860351562,89.27737099830473,88.58030729152097,88.99702752072116,145772500,-0.0034073930488393,0,0.000681994871906566,-8.490529628946142e-05,0.012657678127470984,-8.490529628946142e-05
2010-03-31,88.64847564697266,89.04246632859129,88.35298119060015,88.6105893707673,161078700,0.0068375697641163,1,-0.0034073930488393023,0.0013695074271926622,0.0032608713484107987,0.0013695074271926622
2010-04-01,89.2546157836914,89.59556912561571,88.72423685325676,89.2546157836914,161215200,0.0081495670360869,1,0.0068375697641163136,0.009858715539943885,0.01063811774348844,0.009858715539943885
2010-04-05,89.98200225830078,90.04261221371472,89.3455485910591,89.59558416678387,105847600,0.0023577000778607,1,0.008149567036086935,0.018699869342760467,0.024058351798726063,0.018699869342760467
2010-04-06,90.19415283203124,90.35326480593784,89.62589330494988,89.72438954194878,110384200,-0.0057126891654218,0,0.002357700077860736,0.014660744028424988,0.02101399865182474,0.014660744028424988
2010-04-07,89.67890167236328,90.43658079715132,89.26217584147666,90.01228233707256,184576300,0.0034642367325985,1,-0.005712689165421891,0.008176731228761058,0.008091131684684116,0.008176731228761058
2010-04-08,89.98957061767578,90.14110995060334,89.1030871974289,89.36827380425902,158704000,0.0065672961335767,1,0.003464236732598547,0.015128234985605449,0.016518460642971355,0.015128234985605449
2010-04-09,90.58055877685548,90.61843927186466,90.01229932601105,90.1789839091928,133006500,0.0015895456545862,1,0.006567296133576761,0.014855735824100158,0.02486090983767042,0.014855735824100158
2010-04-12,90.72454071044922,90.95942528369008,90.5881581707285,90.69423283710732,110279000,0.0007515485710023,1,0.001589545654586244,0.008252077454521611,0.027106259567488022,0.008252077454521611
2010-04-13,90.792724609375,90.9518365909606,90.16384931503536,90.6336126277894,125043600,0.0113489615125026,1,0.0007515485710023473,0.006636480953022383,0.021394520729949074,0.006636480953022383
2010-04-14,91.82312774658205,91.82312774658205,90.98210352189506,91.12605861342972,161609000,0.0008256448600427,1,0.011348961512502642,0.023910039421006335,0.0322822766157822,0.023910039421006335
2010-04-15,91.89894104003906,92.11109036080464,91.64132702151268,91.6716348931414,144615300,-0.0159124935722231,0,0.0008256448600427735,0.021217685663545538,0.036666906783719755,0.021217685663545538
2010-04-16,90.43659973144533,91.89892097967102,89.97441490610846,91.5731186565751,366786700,0.0037700445750887,1,-0.01591249357222313,-0.0015892929714067527,0.013242832736163113,-0.0015892929714067527
2010-04-19,90.77754974365234,90.86847333533257,89.76226231607612,90.17140980768612,217947800,0.0089308684070414,1,0.0037700445750887823,0.0005842854952806675,0.008841184518965095,0.0005842854952806675
2010-04-20,91.58827209472656,91.66404464955812,90.82302016051,91.34581494891486,157708000,-0.0018201268207722,0,0.008930868407041492,0.008762238260546784,0.015456869640891213,0.008762238260546784
2010-04-21,91.42156982421876,91.85344671232232,90.91392039593688,91.64129169270954,192910100,0.0029839416604187,1,-0.001820126820772261,-0.004373167547412682,0.0194323092651405,-0.004373167547412682
2010-04-22,91.69436645507812,91.80801953113404,90.25478009382176,90.77757499466205,115360300,0.0065277349274004,1,0.0029839416604187097,-0.002226082070649893,0.01894437128325932,-0.002226082070649893
2010-04-23,92.2929229736328,92.33080925470028,91.39886107840894,91.63374561588434,177335500,-0.0037764678865482,0,0.0065277349274004415,0.02052623879822879,0.018904323619770347,0.02052623879822879
2010-04-26,91.9443817138672,92.52779801084849,91.85346389765608,92.32322136310488,143457300,-0.023650659752688,0,-0.003776467886548285,0.012853750442811895,0.013445546198036507,0.012853750442811895
2010-04-27,89.76983642578125,91.93679367430477,89.59556766190296,91.41399894393724,355853300,0.0075962629581809,1,-0.023650659752688097,-0.01985445982717704,-0.011266191074170373,-0.01985445982717704
2010-04-28,90.45175170898438,90.67905780861454,89.61072723324067,90.20172193615228,300674100,0.0123974205807639,1,0.007596262958180944,-0.010608198011684888,-0.014934974131816325,-0.010608198011684888
2010-04-29,91.5731201171875,91.76253994106376,90.97455278006242,90.99728223402607,193775000,-0.0169616398748545,0,0.012397420580763985,-0.0013222877541776423,-0.003545426303765642,-0.0013222877541776423
2010-04-30,90.01988983154297,91.68678802005677,89.99716037389734,91.58828599607877,270000900,0.0129618503533366,1,-0.01696163987485455,-0.024628466288137973,-0.004607757270173707,-0.024628466288137973
2010-05-03,91.18671417236328,91.43674976045024,90.3153817106462,90.45176423318136,182747900,-0.0235148437189514,0,0.012961850353336635,-0.008240498520744821,0.004507330610557192,-0.008240498520744821
2010-05-04,89.04247283935547,90.18657025293044,88.58786639482122,90.17141920972094,360353400,-0.0059566574343616,0,-0.023514843718951406,-0.008102538841397333,-0.027796127136649806,-0.008102538841397333
2010-05-05,88.51207733154297,89.25460543581175,87.86805121555562,88.31507913561319,328973200,-0.0332130754289009,0,-0.00595665743436169,-0.021444298654182292,-0.03182501129952198,-0.021444298654182292
2010-05-06,85.57231903076172,88.64849575147981,79.55634234107163,88.0878145764159,647356600,-0.0148756233765018,0,-0.03321307542890095,-0.06553015861801437,-0.06676579664592208,-0.06553015861801437
2010-05-07,84.29937744140625,86.20114780132894,82.8976722765528,85.3449725079203,637558800,0.0440412088091106,1,-0.014875623376501834,-0.06354720496594357,-0.08661060105887242,-0.06354720496594357
2010-05-10,88.01202392578125,88.3832851374726,87.06492486897301,87.74683156536783,396159600,-0.0028411277755933,0,0.044041208809110666,-0.034815271889073185,-0.04276887521331674,-0.034815271889073185
2010-05-11,87.76197052001953,88.92121860464071,87.06490714347555,87.18613279213713,317849800,0.0139863586776372,1,-0.0028411277755933106,-0.01438080366036254,-0.02236682148153135,-0.01438080366036254
2010-05-12,88.98944091796875,89.11825080592254,87.95899649814798,88.11053584261276,235607100,-0.0124308729131559,0,0.0139863586776372,0.0053932028353340655,-0.016166749271151803,0.0053932028353340655
2010-05-13,87.88322448730469,89.16370441382938,87.80745770989779,88.74697846713951,234452500,-0.018105257126685,0,-0.012430872913155921,0.027005291929884878,-0.04029452775182063,0.027005291929884878
2010-05-14,86.29207611083984,87.3831359136281,85.5192459376202,87.22402398916032,345601400,0.0005266799139735,1,-0.018105257126685093,0.023638355702195524,-0.041411000698613365,0.023638355702195524
2010-05-17,86.3375244140625,86.76940123622904,84.6857838733737,86.52694417432208,325739800,-0.013602343919002,0,0.0005266799139735934,-0.019025803941638997,-0.05317868729357578,-0.019025803941638997
2010-05-18,85.16313171386719,87.29978653756028,84.88278836676854,87.04217263848506,360556800,-0.005693705586794,0,-0.013602343919002058,-0.02961235704660392,-0.04356731121435875,-0.02961235704660392
2010-05-19,84.67823791503906,85.44348982545408,83.61748576736744,84.68581054577922,394742700,-0.0377597115978399,0,-0.005693705586794051,-0.048446230906246446,-0.0433143084207972,-0.048446230906246446
2010-05-20,81.4808120727539,83.26135682271655,81.42777476635104,82.87493885856254,530418300,0.0145993582495937,1,-0.03775971159783997,-0.07285135988012881,-0.04781344019129585,-0.07285135988012881
2010-05-21,82.67037963867188,82.8749504833113,79.82908258147428,80.24580846211673,500909400,-0.0128311116180739,0,0.014599358249593797,-0.04197020903189297,-0.01932396005968895,-0.04197020903189297
2010-05-24,81.60962677001953,82.88252807021719,81.53386000537408,82.22334507847128,269823000,0.0010211525252981,1,-0.012831111618073932,-0.054760634800792296,-0.07274457364099174,-0.054760634800792296
2010-05-25,81.69296264648438,81.73084891481143,79.08654461879905,79.63965292095617,396505200,-0.0060283946259033,0,0.001021152525298108,-0.04074731632746853,-0.06915304929429256,-0.04074731632746853
2010-05-26,81.20048522949219,82.94314984667014,80.95802809655416,82.1930489948672,349719300,0.0334982913828758,1,-0.006028394625903322,-0.04107020612587897,-0.08752674034278396,-0.04107020612587897
2010-05-27,83.92056274414062,83.9508706104876,82.42035515345476,82.73100644803543,300870500,-0.0125496880078577,0,0.033498291382875856,0.029942640596270387,-0.04509008136969861,0.029942640596270387
2010-05-28,82.86738586425781,83.89025174760577,82.47338939708273,83.82963601717357,297933500,-0.0168236816806078,0,-0.012549688007857718,0.0023830327917568894,-0.03968719262453613,0.0023830327917568894
2010-06-01,81.47325134277344,83.30683379702613,81.35202566496069,82.09454811572823,277909400,0.026039385095528,1,-0.016823681680607883,-0.0016710703460316445,-0.05634019627387854,-0.0016710703460316445
2010-06-02,83.59476470947266,83.60233734097335,81.45810915742624,81.88998615898983,240243700,0.0034439381896376,1,0.026039385095528056,0.023279876275488665,-0.018416032534641413,0.023279876275488665
2010-06-03,83.88265991210938,84.14784646451875,83.02648453414957,83.83720101187728,226618300,-0.0351365771117417,0,0.0034439381896376187,0.03303151052652842,-0.009395306545324167,0.03303151052652842
2010-06-04,80.93531036376953,82.83708720789903,80.66254532713602,82.29155713463201,398475600,-0.0124509431388643,0,-0.035136577111741785,-0.035572358939877646,-0.006694848702505585,-0.035572358939877646
2010-06-07,79.9275894165039,81.53387164725619,79.86697946451348,81.22322035302959,264609100,0.0107118288008831,1,-0.012450943138864301,-0.035475916334195556,-0.03317742381438071,-0.035475916334195556
2010-06-08,80.78376007080078,80.94287201244506,79.29113109075165,79.98819458194573,357774300,-0.0053459941262629,0,0.010711828800883172,-0.008462793132826274,-0.010119721556209105,-0.008462793132826274
2010-06-09,80.35189056396484,82.04151213398853,80.01093141700564,81.2535249831528,268023300,0.0292311450858313,1,-0.00534599412626291,-0.03879278991666735,-0.016416004990819633,-0.03879278991666735
2010-06-10,82.70066833496094,82.79916452908904,80.3442860591693,81.72326168012431,317890600,0.0048559273827735,1,0.029231145085831356,-0.01409101211605479,0.018475050995432785,-0.01409101211605479
2010-06-11,83.10225677490234,83.15529408888176,81.92027904585633,81.97331635983574,214128200,-0.0015495237541771,0,0.004855927382773517,0.026773807394983917,-0.009750959031735285,0.026773807394983917
2010-06-14,82.9734878540039,84.19335237306183,82.89014264234385,83.73874002559378,207196100,0.0227372513689254,1,-0.0015495237541771623,0.03810822345245235,0.0012803829714127524,0.03810822345245235
2010-06-15,84.86007690429688,84.93584367397749,83.41290674667107,83.55686765550801,238268700,-0.0003572847795245,0,0.02273725136892546,0.05045960759840229,0.04156978524490729,0.05045960759840229
2010-06-16,84.82975769042969,85.1782894088356,84.25391991276057,84.42061025213583,216374000,0.0016078165227453,1,-0.0003572847795245693,0.055728211185027465,0.014773568479427679,0.055728211185027465
2010-06-17,84.96614837646484,85.11010927994515,84.14028079059818,85.07222300619756,263185800,0.0010838954471452,1,0.0016078165227453312,0.0273937331718781,0.012916715629794462,0.0273937331718781
2010-06-18,85.05824279785156,85.36275167588441,84.78418016111435,85.13437001735977,174006600,-0.0028638177862746,0,0.0010838954471452666,0.023537098736648776,0.05094108387984453,0.023537098736648776
2010-06-21,84.81465148925781,86.17734471016378,84.34265332800453,86.11644640559551,213140700,-0.0165155054149448,0,-0.0028638177862746472,0.02218978233738378,0.061143618973510616,0.02218978233738378
2010-06-22,83.41389465332031,85.18768791624774,83.29209222332126,84.81466035119651,239355400,-0.0031028353388102,0,-0.016515505414944842,-0.017041962530950028,0.03255771432543386,-0.017041962530950028
2010-06-23,83.15507507324219,83.76409894361129,82.58411192769384,83.46719857257715,254639900,-0.016570694160048,0,-0.0031028353388102836,-0.019741688091329257,0.03488635413059571,-0.019741688091329257
2010-06-24,81.77713775634766,82.85055114006346,81.56397913470853,82.74397182924389,268523600,0.0041895033284375,1,-0.016570694160048083,-0.03753271957188686,-0.011167147705176017,-0.03753271957188686
2010-06-25,82.11974334716797,82.5384462467377,81.28232593175139,82.02077266636134,238726500,-0.0031520126307195,0,0.004189503328437594,-0.034546909905806555,-0.011822945198656787,-0.034546909905806555
2010-06-28,81.86090087890625,82.46231618044422,81.56400046282448,82.24154303369193,169218600,-0.0308752215351969,0,-0.003152012630719514,-0.034825947622100006,-0.013408945482143775,-0.034825947622100006
2010-06-29,79.33342742919922,81.8456676645201,78.83098286701762,80.7113500011525,373649500,-0.00950021979362,0,-0.03087522153519695,-0.04891831560053728,-0.0651266140299458,-0.04891831560053728
2010-06-30,78.57974243164062,79.84347096434398,78.32090282827852,79.11263895600894,284101700,-0.0044563849250903,0,-0.009500219793620035,-0.05502168854482603,-0.0736771556226451,-0.05502168854482603
2010-07-01,78.22956085205078,78.78529502879347,76.98866397079077,78.52646120579269,382924800,-0.0054498349620941,0,-0.004456384925090373,-0.04338103535570992,-0.07928554669285282,-0.04338103535570992
2010-07-02,77.80322265625,78.73199006769457,77.36168234941464,78.4959938857536,233385200,0.0065561045179833,1,-0.005449834962094169,-0.052563738206895305,-0.08529473338455584,-0.052563738206895305
2010-07-06,78.31330871582031,79.45523502997737,77.5596331666176,78.89949500150706,256935300,0.0314961535096751,1,0.0065561045179833854,-0.04333683266366395,-0.07665353402131148,-0.04333683266366395
2010-07-07,80.77987670898438,80.87884157603938,78.42750522588388,78.51124696267588,253769400,0.0098953719217451,1,0.03149615350967516,0.01823253232158706,-0.03157768804925465,0.01823253232158706
2010-07-08,81.5792236328125,81.6705740262928,80.62761831313973,81.45741536398818,210842100,0.0074652437464182,1,0.009895371921745166,0.038171176289884645,-0.018950754828153227,0.038171176289884645
2010-07-09,82.188232421875,82.19584688930921,81.40411071212154,81.55636521198434,144999900,0.0006486842144348,1,0.007465243746418215,0.05060326974493612,0.005027012155306654,0.05060326974493612
2010-07-12,82.24154663085938,82.40141564588528,81.57161850006436,81.91419413110006,131283600,0.0150879942825146,1,0.0006486842144348692,0.057045503040648704,0.001483239946044046,0.057045503040648704
2010-07-13,83.48240661621094,83.80975316192298,82.92666673804617,83.09415014812694,213025900,-9.102369302860236e-05,0,0.015087994282514616,0.06600535700959864,0.01980806123430434,0.06600535700959864
2010-07-14,83.47480773925781,83.80216015424068,82.87339256716666,83.21596810948348,184426800,0.000273187334856,1,-9.102369302860236e-05,0.033361415491906854,0.05220221089974397,0.033361415491906854
2010-07-15,83.49761199951172,83.78689776846221,82.34807177213577,83.44432236291203,232337900,-0.0275344956720907,0,0.00027318733485603985,0.023515648731028183,0.06258444499419591,0.023515648731028183
2010-07-16,81.19854736328125,83.13981791428229,81.03867262563759,83.04846175107669,282693400,0.0059068731175164,1,-0.027534495672090764,-0.012041688079063029,0.037952232875823944,-0.012041688079063029
2010-07-19,81.67817687988281,81.9370107021195,80.86360307440692,81.4954703107665,186709000,0.011091451842295,1,0.005906873117516476,-0.006850184293168082,0.049804546538555705,-0.006850184293168082
2010-07-20,82.5841064453125,82.64500476261043,80.55908783562677,80.59715436605791,258162400,-0.0129981493771885,0,0.011091451842295097,-0.010760353076884166,0.054534762986325314,-0.010760353076884166
2010-07-21,81.51066589355469,83.03323367399514,81.17569912325453,83.01039608659016,264527000,0.0223220912925272,1,-0.012998149377188573,-0.023529755849672984,0.009046673680909834,-0.023529755849672984
2010-07-22,83.33015441894531,83.69557333169371,82.46990550237409,82.4775141612901,274781300,0.0086788894229667,1,0.02232209129252727,-0.0020055373627617668,0.021462949856126734,-0.0020055373627617668
2010-07-23,84.0533676147461,84.17517003217773,82.92666476079003,83.16266093765726,222020800,0.0104156805051953,1,0.008678889422966796,0.035158513842525,0.022693457906446834,0.035158513842525
2010-07-26,84.92884063720703,85.01258234132133,83.96201251898191,84.19800869886623,184445700,-8.938362400379152e-05,0,0.010415680505195368,0.039798436761201206,0.03267562584163897,0.039798436761201206
2010-07-27,84.92124938964844,85.48459803525826,84.58628250451642,85.39324184618485,204855600,-0.0064545237457368,0,-8.938362400379152e-05,0.028300154169296432,0.017235281441420502,0.028300154169296432
2010-07-28,84.37312316894531,85.0049904031332,84.09144594441723,84.74615077364903,163056200,-0.0048722510284426,0,-0.006454523745736851,0.03511757932549253,0.010761515408259203,0.03511757932549253
2010-07-29,83.9620361328125,85.12680004363044,83.29210811962075,84.89841245760678,220149100,-0.0001814617841664,0,-0.004872251028442687,0.00758286982993428,0.005562124738411667,0.00758286982993428
2010-07-30,83.9468002319336,84.39596089834819,82.96474879465956,83.10938883288027,220070600,0.0225805059040313,1,-0.00018146178416644787,-0.0012678538152206542,0.03384608417139168,-0.0012678538152206542
2010-08-02,85.84236145019531,85.97939276418356,84.91359430073437,85.2561696816378,188263200,-0.0047884154421665,0,0.022580505904031378,0.010756308529991543,0.050982829556007525,0.010756308529991543
2010-08-03,85.43131256103516,85.85001537981918,85.1496353203664,85.62924807631961,146657300,0.0066831861998224,1,-0.0047884154421665714,0.006006307903530406,0.03447644151248497,0.006006307903530406
2010-08-04,86.00226593017578,86.10884523980228,85.38562766617436,85.66729906670007,158171700,-0.0010621434183701,0,0.006683186199822444,0.01930878815482906,0.05510444538002801,0.01930878815482906
2010-08-05,85.91091918945312,85.95660019012581,85.32473292207982,85.45414983968806,140473800,-0.0040766337883627,0,-0.0010621434183701872,0.02321147921612865,0.030970358671519094,0.02321147921612865
2010-08-06,85.5606918334961,85.69772315945674,84.44160363950658,85.06585616707514,239728300,0.0053386604314675,1,-0.00407663378836276,0.019225171145338837,0.017932942623533288,0.019225171145338837
2010-08-09,86.01747131347656,86.1621171216202,85.50741246431346,85.96418166965557,120800400,-0.0053985628785429,0,0.005338660431467579,0.0020399003513300595,0.012818150678870932,0.0020399003513300595
2010-08-10,85.5531005859375,86.00987566852176,84.78420786706931,85.28665232652098,242916300,-0.0274067704833124,0,-0.005398562878542901,0.0014255665897129344,0.007440436885118196,0.0014255665897129344
