Date,Close,High,Low,Open,Volume,return_1d,y
2010-03-24,88.52723693847656,88.97427068243051,87.57256528712466,88.62573893629089,196072600,-0.0016262415927963403,0
2010-03-25,88.38327026367188,89.53493997946016,88.2771956496111,89.12579256209733,223396300,-0.0006000221674137274,0
2010-03-26,88.33023834228516,88.96668606545512,87.98170662045875,88.54996599356048,205808500,0.006347849873475697,1
2010-03-29,88.89094543457031,89.05005741213361,88.41360950188043,88.77729237041511,134513500,0.000681994871906566,1
2010-03-30,88.95156860351562,89.27737099830473,88.58030729152097,88.99702752072116,145772500,-0.0034073930488393023,0
2010-03-31,88.64847564697266,89.04246632859129,88.35298119060015,88.6105893707673,161078700,0.0068375697641163136,1
2010-04-01,89.2546157836914,89.59556912561571,88.72423685325676,89.2546157836914,161215200,0.008149567036086935,1
2010-04-05,89.98200225830078,90.04261221371472,89.3455485910591,89.59558416678387,105847600,0.002357700077860736,1
2010-04-06,90.19415283203124,90.35326480593784,89.62589330494988,89.72438954194878,110384200,-0.005712689165421891,0
2010-04-07,89.67890167236328,90.43658079715132,89.26217584147666,90.01228233707256,184576300,0.003464236732598547,1
2010-04-08,89.98957061767578,90.14110995060334,89.1030871974289,89.36827380425902,158704000,0.006567296133576761,1
2010-04-09,90.58055877685548,90.61843927186466,90.01229932601105,90.1789839091928,133006500,0.001589545654586244,1
2010-04-12,90.72454071044922,90.95942528369008,90.5881581707285,90.69423283710732,110279000,0.0007515485710023473,1
2010-04-13,90.792724609375,90.9518365909606,90.16384931503536,90.6336126277894,125043600,0.011348961512502642,1
2010-04-14,91.82312774658205,91.82312774658205,90.98210352189506,91.12605861342972,161609000,0.0008256448600427735,1
2010-04-15,91.89894104003906,92.11109036080464,91.64132702151268,91.6716348931414,144615300,-0.01591249357222313,0
2010-04-16,90.43659973144533,91.89892097967102,89.97441490610846,91.5731186565751,366786700,0.0037700445750887823,1
2010-04-19,90.77754974365234,90.86847333533257,89.76226231607612,90.17140980768612,217947800,0.008930868407041492,1
2010-04-20,91.58827209472656,91.66404464955812,90.82302016051,91.34581494891486,157708000,-0.001820126820772261,0
2010-04-21,91.42156982421876,91.85344671232232,90.91392039593688,91.64129169270954,192910100,0.0029839416604187097,1
2010-04-22,91.69436645507812,91.80801953113404,90.25478009382176,90.77757499466205,115360300,0.0065277349274004415,1
2010-04-23,92.2929229736328,92.33080925470028,91.39886107840894,91.63374561588434,177335500,-0.003776467886548285,0
2010-04-26,91.9443817138672,92.52779801084849,91.85346389765608,92.32322136310488,143457300,-0.023650659752688097,0
2010-04-27,89.76983642578125,91.93679367430477,89.59556766190296,91.41399894393724,355853300,0.007596262958180944,1
2010-04-28,90.45175170898438,90.67905780861454,89.61072723324067,90.20172193615228,300674100,0.012397420580763985,1
2010-04-29,91.5731201171875,91.76253994106376,90.97455278006242,90.99728223402607,193775000,-0.01696163987485455,0
2010-04-30,90.01988983154297,91.68678802005677,89.99716037389734,91.58828599607877,270000900,0.012961850353336635,1
2010-05-03,91.18671417236328,91.43674976045024,90.3153817106462,90.45176423318136,182747900,-0.023514843718951406,0
2010-05-04,89.04247283935547,90.18657025293044,88.58786639482122,90.17141920972094,360353400,-0.00595665743436169,0
2010-05-05,88.51207733154297,89.25460543581175,87.86805121555562,88.31507913561319,328973200,-0.03321307542890095,0
2010-05-06,85.57231903076172,88.64849575147981,79.55634234107163,88.0878145764159,647356600,-0.014875623376501834,0
2010-05-07,84.29937744140625,86.20114780132894,82.8976722765528,85.3449725079203,637558800,0.044041208809110666,1
2010-05-10,88.01202392578125,88.3832851374726,87.06492486897301,87.74683156536783,396159600,-0.0028411277755933106,0
2010-05-11,87.76197052001953,88.92121860464071,87.06490714347555,87.18613279213713,317849800,0.0139863586776372,1
2010-05-12,88.98944091796875,89.11825080592254,87.95899649814798,88.11053584261276,235607100,-0.012430872913155921,0
2010-05-13,87.88322448730469,89.16370441382938,87.80745770989779,88.74697846713951,234452500,-0.018105257126685093,0
2010-05-14,86.29207611083984,87.3831359136281,85.5192459376202,87.22402398916032,345601400,0.0005266799139735934,1
2010-05-17,86.3375244140625,86.76940123622904,84.6857838733737,86.52694417432208,325739800,-0.013602343919002058,0
2010-05-18,85.16313171386719,87.29978653756028,84.88278836676854,87.04217263848506,360556800,-0.005693705586794051,0
2010-05-19,84.67823791503906,85.44348982545408,83.61748576736744,84.68581054577922,394742700,-0.03775971159783997,0
2010-05-20,81.4808120727539,83.26135682271655,81.42777476635104,82.87493885856254,530418300,0.014599358249593797,1
2010-05-21,82.67037963867188,82.8749504833113,79.82908258147428,80.24580846211673,500909400,-0.012831111618073932,0
2010-05-24,81.60962677001953,82.88252807021719,81.53386000537408,82.22334507847128,269823000,0.001021152525298108,1
2010-05-25,81.69296264648438,81.73084891481143,79.08654461879905,79.63965292095617,396505200,-0.006028394625903322,0
2010-05-26,81.20048522949219,82.94314984667014,80.95802809655416,82.1930489948672,349719300,0.033498291382875856,1
2010-05-27,83.92056274414062,83.9508706104876,82.42035515345476,82.73100644803543,300870500,-0.012549688007857718,0
2010-05-28,82.86738586425781,83.89025174760577,82.47338939708273,83.82963601717357,297933500,-0.016823681680607883,0
2010-06-01,81.47325134277344,83.30683379702613,81.35202566496069,82.09454811572823,277909400,0.026039385095528056,1
2010-06-02,83.59476470947266,83.60233734097335,81.45810915742624,81.88998615898983,240243700,0.0034439381896376187,1
2010-06-03,83.88265991210938,84.14784646451875,83.02648453414957,83.83720101187728,226618300,-0.035136577111741785,0
2010-06-04,80.93531036376953,82.83708720789903,80.66254532713602,82.29155713463201,398475600,-0.012450943138864301,0
2010-06-07,79.9275894165039,81.53387164725619,79.86697946451348,81.22322035302959,264609100,0.010711828800883172,1
2010-06-08,80.78376007080078,80.94287201244506,79.29113109075165,79.98819458194573,357774300,-0.00534599412626291,0
2010-06-09,80.35189056396484,82.04151213398853,80.01093141700564,81.2535249831528,268023300,0.029231145085831356,1
2010-06-10,82.70066833496094,82.79916452908904,80.3442860591693,81.72326168012431,317890600,0.004855927382773517,1
2010-06-11,83.10225677490234,83.15529408888176,81.92027904585633,81.97331635983574,214128200,-0.0015495237541771623,0
2010-06-14,82.9734878540039,84.19335237306183,82.89014264234385,83.73874002559378,207196100,0.02273725136892546,1
2010-06-15,84.86007690429688,84.93584367397749,83.41290674667107,83.55686765550801,238268700,-0.0003572847795245693,0
2010-06-16,84.82975769042969,85.1782894088356,84.25391991276057,84.42061025213583,216374000,0.0016078165227453312,1
2010-06-17,84.96614837646484,85.11010927994515,84.14028079059818,85.07222300619756,263185800,0.0010838954471452666,1
2010-06-18,85.05824279785156,85.36275167588441,84.78418016111435,85.13437001735977,174006600,-0.0028638177862746472,0
2010-06-21,84.81465148925781,86.17734471016378,84.34265332800453,86.11644640559551,213140700,-0.016515505414944842,0
2010-06-22,83.41389465332031,85.18768791624774,83.29209222332126,84.81466035119651,239355400,-0.0031028353388102836,0
2010-06-23,83.15507507324219,83.76409894361129,82.58411192769384,83.46719857257715,254639900,-0.016570694160048083,0
2010-06-24,81.77713775634766,82.85055114006346,81.56397913470853,82.74397182924389,268523600,0.004189503328437594,1
2010-06-25,82.11974334716797,82.5384462467377,81.28232593175139,82.02077266636134,238726500,-0.003152012630719514,0
2010-06-28,81.86090087890625,82.46231618044422,81.56400046282448,82.24154303369193,169218600,-0.03087522153519695,0
2010-06-29,79.33342742919922,81.8456676645201,78.83098286701762,80.7113500011525,373649500,-0.009500219793620035,0
2010-06-30,78.57974243164062,79.84347096434398,78.32090282827852,79.11263895600894,284101700,-0.004456384925090373,0
2010-07-01,78.22956085205078,78.78529502879347,76.98866397079077,78.52646120579269,382924800,-0.005449834962094169,0
2010-07-02,77.80322265625,78.73199006769457,77.36168234941464,78.4959938857536,233385200,0.0065561045179833854,1
2010-07-06,78.31330871582031,79.45523502997737,77.5596331666176,78.89949500150706,256935300,0.03149615350967516,1
2010-07-07,80.77987670898438,80.87884157603938,78.42750522588388,78.51124696267588,253769400,0.009895371921745166,1
2010-07-08,81.5792236328125,81.6705740262928,80.62761831313973,81.45741536398818,210842100,0.007465243746418215,1
2010-07-09,82.188232421875,82.19584688930921,81.40411071212154,81.55636521198434,144999900,0.0006486842144348692,1
2010-07-12,82.24154663085938,82.40141564588528,81.57161850006436,81.91419413110006,131283600,0.015087994282514616,1
2010-07-13,83.48240661621094,83.80975316192298,82.92666673804617,83.09415014812694,213025900,-9.102369302860236e-05,0
2010-07-14,83.47480773925781,83.80216015424068,82.87339256716666,83.21596810948348,184426800,0.00027318733485603985,1
2010-07-15,83.49761199951172,83.78689776846221,82.34807177213577,83.44432236291203,232337900,-0.027534495672090764,0
2010-07-16,81.19854736328125,83.13981791428229,81.03867262563759,83.04846175107669,282693400,0.005906873117516476,1
2010-07-19,81.67817687988281,81.9370107021195,80.86360307440692,81.4954703107665,186709000,0.011091451842295097,1
2010-07-20,82.5841064453125,82.64500476261043,80.55908783562677,80.59715436605791,258162400,-0.012998149377188573,0
2010-07-21,81.51066589355469,83.03323367399514,81.17569912325453,83.01039608659016,264527000,0.02232209129252727,1
2010-07-22,83.33015441894531,83.69557333169371,82.46990550237409,82.4775141612901,274781300,0.008678889422966796,1
2010-07-23,84.0533676147461,84.17517003217773,82.92666476079003,83.16266093765726,222020800,0.010415680505195368,1
2010-07-26,84.92884063720703,85.01258234132133,83.96201251898191,84.19800869886623,184445700,-8.938362400379152e-05,0
2010-07-27,84.92124938964844,85.48459803525826,84.58628250451642,85.39324184618485,204855600,-0.006454523745736851,0
2010-07-28,84.37312316894531,85.0049904031332,84.09144594441723,84.74615077364903,163056200,-0.004872251028442687,0
2010-07-29,83.9620361328125,85.12680004363044,83.29210811962075,84.89841245760678,220149100,-0.00018146178416644787,0
2010-07-30,83.9468002319336,84.39596089834819,82.96474879465956,83.10938883288027,220070600,0.022580505904031378,1
2010-08-02,85.84236145019531,85.97939276418356,84.91359430073437,85.2561696816378,188263200,-0.0047884154421665714,0
2010-08-03,85.43131256103516,85.85001537981918,85.1496353203664,85.62924807631961,146657300,0.006683186199822444,1
2010-08-04,86.00226593017578,86.10884523980228,85.38562766617436,85.66729906670007,158171700,-0.0010621434183701872,0
2010-08-05,85.91091918945312,85.95660019012581,85.32473292207982,85.45414983968806,140473800,-0.00407663378836276,0
2010-08-06,85.5606918334961,85.69772315945674,84.44160363950658,85.06585616707514,239728300,0.005338660431467579,1
2010-08-09,86.01747131347656,86.1621171216202,85.50741246431346,85.96418166965557,120800400,-0.005398562878542901,0
2010-08-10,85.5531005859375,86.00987566852176,84.78420786706931,85.28665232652098,242916300,-0.027406770483312415,0
2010-08-11,83.20836639404297,84.26655098024644,83.07133500405286,84.23609891490003,273406900,-0.0061300422407736255,0
2010-08-12,82.69829559326172,82.995195948797,81.91417384361017,81.95224037458124,239542600,-0.0029455420676601785,0
2010-08-13,82.45470428466797,82.94954026296197,82.35573941226458,82.43948115358226,158698500,-0.0004620863857266455,0
2010-08-16,82.4166030883789,82.68305131259821,81.5944150181002,81.89131529767823,147895300,0.012285479234499963,1
2010-08-17,83.42913055419922,84.03816022186227,82.8886194830135,83.12462152850506,172270300,0.0018249284902558394,1
2010-08-18,83.58138275146484,84.03053758640415,82.91145482865925,83.39106172483562,182922100,-0.01739697726527334,0
2010-08-19,82.1273193359375,83.35298709292483,81.78474384456379,83.14744295972787,265847600,-0.0032439687449371535,0
2010-08-20,81.86090087890625,82.17303023373691,81.26710004674273,81.88373847889125,209714200,-0.003813164092993704,0
2010-08-23,81.54875183105469,82.65261141148923,81.51068530422458,82.2491317828909,163490300,-0.014842978014845132,0
2010-08-24,80.33832550048828,80.99303041628704,79.91200818160085,80.65806348965386,280677800,0.0038852414102232835,1
2010-08-25,80.65045928955078,80.95496835809006,79.3943390533426,79.89678366294297,272234800,-0.006702098766845244,0
2010-08-26,80.10993194580078,81.13766436468082,79.84347785249295,81.03108505061249,224439500,0.01548994116189939,1
2010-08-27,81.350830078125,81.43457180477752,79.40955304483482,80.61238347480962,272649000,-0.014505455219334218,0
2010-08-30,80.1707992553711,81.38885804471775,80.16319059883539,81.13763298380489,167238600,0.0,0
2010-08-31,80.1707992553711,80.68086384186728,79.54654673949157,79.8738990227049,273933100,0.029911838880822605,1
2010-09-01,82.56885528564453,82.6830490380645,81.19854768101158,81.2518373243895,256828100,0.009312296228262129,1
2010-09-02,83.33776092529297,83.35298404980739,82.59170004509386,82.76679792175781,156112200,0.012972150130817317,1
2010-09-03,84.41883087158203,84.49495815375994,83.70322164120307,84.15238247988965,212197300,-0.011273079079923143,0
2010-09-07,83.46717071533203,84.12948983404799,83.39865794863842,84.02291054710089,141973700,0.007023083379851247,1
2010-09-08,84.0533676147461,84.38832861878502,83.59659257700376,83.63465909952758,149924400,0.004619206805310583,1
2010-09-09,84.4416275024414,85.02020502090552,84.21324576672362,84.9973674281474,147017900,0.005048548812140341,1
2010-09-10,84.86793518066406,84.96690000076204,84.40355151811852,84.59387250086226,127819000,0.011123257229312511,1
2010-09-13,85.81194305419922,85.98703514132266,85.36278242348476,85.70536374687103,178503500,-0.000621202337257154,0
2010-09-14,85.75863647460938,86.24585772855869,85.32470486380652,85.64444272268535,209823600,0.00381733786122318,1
2010-09-15,86.08600616455078,86.18497100517604,85.24859482840965,85.5074286307234,168608400,-0.0002652553980536654,0
2010-09-16,86.06317138671875,86.11646104235828,85.53026902218672,85.81956070263283,199962900,0.0003734772800287889,1
2010-09-17,86.0953140258789,86.60045424835764,85.85805437914385,86.51626421127786,195836900,0.015290280588248661,1
2010-09-20,87.41173553466797,87.60307547039027,86.11827570063116,86.39380567520979,214555200,-0.0020140992182142714,0
2010-09-21,87.23567962646484,87.89388343378393,86.87595972204521,87.4805944363972,268389100,-0.00491291223531598,0
2010-09-22,86.80709838867188,87.58776857616819,86.56218351086017,87.09793882054478,191322400,-0.008111633172144805,0
2010-09-23,86.10295104980469,86.99842033930743,85.85803622261,86.09529581917138,202354300,0.020622317509099597,1
2010-09-24,87.87859344482422,87.93982361730968,86.98312406933903,87.05965886533055,209671800,-0.004789978628150782,0
2010-09-27,87.45765686035156,88.00871681965111,87.37347265917725,87.90922215336764,128761800,0.003500577933831961,1
2010-09-28,87.76380920410156,88.0469944397739,86.62342470668729,87.57246924900102,209207500,-0.0017443571792563617,0
2010-09-29,87.6107177734375,87.94747787916461,87.26630243642644,87.54183237034306,179665800,-0.0029702232247978966,0
2010-09-30,87.35049438476562,88.62099420124953,86.93719947479728,88.05462969761766,287106700,0.004205619884142253,1
2010-10-01,87.71785736083984,88.10819236128786,87.1974126399858,88.0086918839645,174638700,-0.007503290974315346,0
2010-10-04,87.05968475341797,87.90157943813202,86.62342986338771,87.53420997243937,166153200,0.020131999694682934,1
2010-10-05,88.81237030029297,89.02667015443245,87.76382505484406,87.86332558657531,229634100,-8.650597058712517e-05,0
2010-10-06,88.8046875,89.03429775200969,88.44496749682607,88.79703226780467,148626600,-0.001206463199392993,0
2010-10-07,88.69754791259766,89.18737772385266,88.16179838129746,89.16441786383008,164860000,0.00560857715599794,1
2010-10-08,89.19501495361328,89.43992980980663,88.48323024042159,88.81999035739896,177760100,0.0009438909640424598,1
2010-10-11,89.27920532226562,89.52412017939004,88.9730602910524,89.33278026478563,103098300,0.0030862235220565637,1
2010-10-12,89.55474090576172,89.81496040317916,88.51385123762967,88.98837051862174,182210000,0.007777310828080752,1
2010-10-13,90.25123596191406,90.733416425099,89.83794092456948,90.05224659666973,194347200,-0.0039012089360331847,0
2010-10-14,89.8991470336914,90.32009719208018,89.33278250723,90.16702175301566,217764300,0.00204332230271409,1
2010-10-15,90.08283996582033,90.58032496965626,89.36340577368189,90.52675002088816,243705000,0.004927783044747169,1
2010-10-18,90.52674865722656,90.8252384871855,89.78434877888665,90.11345369899924,141204800,-0.013104353942456126,0
2010-10-19,89.3404541015625,90.19765336039488,88.79704349239725,89.69251891704465,280604700,0.009766070664879445,1
2010-10-20,90.21295928955078,90.64921413018897,89.44759951023944,89.50117446122196,200051800,0.002205863759771942,1
2010-10-21,90.41195678710938,91.14670154084716,89.70782712801471,90.61860721614228,221585500,0.0018621192937737785,1
2010-10-22,90.58031463623048,90.71807960866522,90.31243992294924,90.5496995491082,108212400,0.002957327676134769,1
2010-10-25,90.8481903076172,91.65947552683596,90.7793107402888,91.18495043028275,151145700,0.00016854705385282998,1
2010-10-26,90.8635025024414,90.95534192729602,90.2129479397204,90.3889773968457,158982900,-0.002863893439116527,0
2010-10-27,90.60327911376952,90.70277961180044,89.74607998754072,90.22825449604444,190024000,0.00016875003631433572,1
2010-10-28,90.61856842041016,91.16197297940968,90.18231372717224,91.12370266768208,168576000,0.000760425734012582,1
2010-10-29,90.6874771118164,90.8635124274009,90.3660274112516,90.526752261534,144305500,0.0003372708520503753,1
2010-11-01,90.7180633544922,91.6518029071128,90.19761864512478,91.1313581977454,174074800,0.007930803816595056,1
2010-11-02,91.43753051757812,91.65183031388888,91.15434530717803,91.39926019428056,158345900,0.004017638862235051,1
2010-11-03,91.80489349365234,91.85846843897475,90.656853945974,91.59824894433191,226702800,0.019258291184837573,1
2010-11-04,93.5728988647461,93.61881858815792,91.8202240706622,92.82284362670283,215039400,0.003762152575499389,1
2010-11-05,93.92493438720705,94.07800397695962,93.5116394877984,93.63409399175436,180654100,-0.0018740259163221307,0
2010-11-08,93.74891662597656,93.90199208357052,93.3279722558644,93.634111492589,156107100,-0.007184246432535235,0
2010-11-09,93.07540130615234,94.10098058640877,92.70037665702309,94.00148591927736,186621600,0.004029073462289201,1
2010-11-10,93.45040893554688,93.49633448367004,92.3482950475104,93.05242450027298,221387400,-0.0037668388858538293,0
2010-11-11,93.09839630126952,93.23616134426273,92.36365135171722,92.64683667321258,158017600,-0.011838631346632433,0
2010-11-12,91.9962387084961,92.87640358017612,91.57529435367968,92.47076385094716,239068800,-0.0014144812326222223,0
2010-11-15,91.8661117553711,92.6467818165043,91.82784727895026,92.28706187061256,163940800,-0.015579256835456912,0
2010-11-16,90.43490600585938,91.45282998087396,89.9986453661273,91.29976037478744,299566200,0.0005074457433780211,1
2010-11-17,90.48079681396484,90.85582131652968,90.2052669396476,90.47314158433676,172308900,0.014718412641208545,1
2010-11-18,91.81253051757812,92.14163535621454,91.34566072697228,91.35331595742336,197723700,0.0027511099337114153,1
2010-11-19,92.06511688232422,92.1033813628997,91.26914211204397,91.766627073373,156852900,-0.0008315130346753241,0
2010-11-22,91.98856353759766,92.02682801045924,90.90174857003808,91.60588377360295,181361000,-0.014476668359994616,0
2010-11-23,90.65687561035156,91.09313050915242,90.30481076563792,90.90179053881462,222309000,0.01477398254823159,1
2010-11-24,91.9962387084961,92.01920440572442,91.2155743404445,91.23087896603197,140046100,-0.011647078639301589,0
2010-11-26,90.92475128173828,91.69776051550042,90.92475128173828,91.2002812911376,76007800,0.0030298659412912876,1
2010-11-29,91.2002410888672,91.44515589601244,90.1134261578824,90.69510101456346,223642300,-0.00562239716615609,0
2010-11-30,90.6874771118164,91.20792198668724,90.16703223694554,90.29714783508696,233930700,0.0212678338588137,1
2010-12-01,92.61620330810548,92.79223281546614,91.98860842249488,91.99625781726178,221037200,0.012808632657107522,1
2010-12-02,93.802490234375,93.8713756491147,92.70802554497033,92.76160049455385,191213600,0.0026925028955142594,1
2010-12-03,94.0550537109375,94.1622036025339,93.4580740751201,93.4810339320006,151288900,-0.0010579183100821732,0
2010-12-06,93.95555114746094,94.169850912626,93.75655600585168,93.856050657041,103050500,0.0005700392255199027,1
2010-12-07,94.00910949707033,94.9122339474666,93.9555345652345,94.8586590156308,206581000,0.0036637834137127623,1
2010-12-08,94.3535385131836,94.43007331179383,93.68767934212056,94.12393411735286,138019200,0.0038937966656227285,1
2010-12-09,94.72093200683594,94.91992135379029,94.25406205418648,94.88165686671384,123705100,0.005817517181675225,1
2010-12-10,95.27197265625,95.36381207796651,94.69795291359864,95.0117473365147,117571700,0.000642723340354534,1
2010-12-13,95.3332061767578,95.82303593721242,95.30259108682549,95.70823664900536,133812700,0.0008832769904465465,1
2010-12-14,95.41741180419922,95.84601729404896,95.1265771611706,95.47864199406808,147249600,-0.004572083862289578,0
2010-12-15,94.9811553955078,95.61640546692824,94.82043052910603,95.24138077865749,160823100,0.00580165903977492,1
2010-12-16,95.5322036743164,95.60108908815396,94.71326897613244,95.04237390190158,185035200,0.0010711892420751656,1
2010-12-17,95.63453674316406,95.75763526362876,95.26522944188916,95.46527114132724,141075300,0.0024137196539930628,1
2010-12-20,95.86537170410156,96.09618955660018,95.3883567515191,95.8961478090975,119085500,0.006340096580526033,1
2010-12-21,96.4731674194336,96.53471961720668,96.07308987378978,96.16541230050876,94965500,0.003110258173808944,1
2010-12-22,96.77322387695312,96.8039999748318,96.48855524397123,96.5424119477738,78878100,-0.001431222633405671,0
2010-12-23,96.6347198486328,96.77320933330358,96.396212463343,96.66549594188628,70053700,0.00039830710401433933,1
2010-12-27,96.67321014404295,96.765532571733,96.20388490348286,96.2731267242504,58126000,0.0014323087144965108,1
2010-12-28,96.81167602539062,96.90399843054628,96.55777767133397,96.86553271837784,55309100,0.0007155635062612298,1
2010-12-29,96.88095092773438,97.0963777732819,96.86556581159869,96.92711801602404,58033100,-0.0015884703403112876,0
2010-12-30,96.72705841064452,97.0425031276305,96.58087341963578,96.78861060369454,76616900,0.0002385983698487415,1
2010-12-31,96.75013732910156,96.84246561706722,96.42699712613194,96.5808717361346,91218900,0.010337874058628627,1
2011-01-03,97.75032806396484,98.1734861251873,96.7116540274656,97.48873421471768,138725200,-0.0005511877581058089,0
2011-01-04,97.69644927978516,97.99650877405712,97.08863480243116,97.96573268875512,137409700,0.0051978603495170805,1
2011-01-05,98.20426177978516,98.26581396403246,97.29638760692532,97.38871588329626,133975300,-0.0019587736909804088,0
